"","trial_type_id","full_phrase","full_phrase_language","target_side","dataset_id","distractor_id","target_id","trial_type_aux_data","vanilla_trial","dataset_name","unique_pair","text1_description","image1","text1","text2_description","image2","text2"
"222",5259,"Do you see the block?","eng","left",33,1215,1236,NA,1,"garrison_bergelson_2020","1215_1236","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/block.jpg","block","highchair","stimulus_data/garrison_bergelson_2020/raw_data/images/highchair.jpg","highchair"
"223",5265,"Do you see the block?","eng","right",33,1389,1390,NA,1,"garrison_bergelson_2020","1389_1390","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/block8.jpg","block","highchair","stimulus_data/garrison_bergelson_2020/raw_data/images/highchair6.jpg","highchair"
"224",5267,"Can you find the blocks?","eng","left",33,1402,1344,NA,1,"garrison_bergelson_2020","1344_1402","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks.jpg","blocks","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair.jpg","chair"
"225",5268,"Can you find the blocks?","eng","left",33,1494,1495,NA,1,"garrison_bergelson_2020","1494_1495","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks20.jpg","blocks","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair15.jpg","chair"
"226",5269,"Look at the blocks?","eng","left",33,1416,1417,NA,1,"garrison_bergelson_2020","1416_1417","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks19.jpg","blocks","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diapey2.jpg","diapey"
"227",5272,"Can you find the blocks?","eng","left",33,1338,1337,NA,1,"garrison_bergelson_2020","1337_1338","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks17.jpg","blocks","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe13.jpg","shoe"
"228",5273,"Do you see the blocks?","eng","left",33,1255,1256,NA,1,"garrison_bergelson_2020","1255_1256","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks15.jpg","blocks","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe9.jpg","shoe"
"229",5275,"Do you see the blocks?","eng","left",33,1281,1267,NA,1,"garrison_bergelson_2020","1267_1281","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks2.jpg","blocks","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon.jpg","spoon"
"230",5277,"Can you find the blocks?","eng","left",33,1280,1267,NA,1,"garrison_bergelson_2020","1267_1280","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks2.jpg","blocks","stroller","stimulus_data/garrison_bergelson_2020/raw_data/images/stroller.jpg","stroller"
"231",5278,"Can you find the blocks?","eng","left",33,1282,1283,NA,1,"garrison_bergelson_2020","1282_1283","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks16.jpg","blocks","stroller","stimulus_data/garrison_bergelson_2020/raw_data/images/stroller4.jpg","stroller"
"232",5281,"Look at the blocks?","eng","right",33,1415,1414,NA,1,"garrison_bergelson_2020","1414_1415","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks1.jpg","blocks","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diapey.jpg","diapey"
"233",5284,"Can you find the blocks?","eng","right",33,1217,1344,NA,1,"garrison_bergelson_2020","1217_1344","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks.jpg","blocks","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg","shoe"
"234",5287,"Do you see the blocks?","eng","right",33,1590,1591,NA,1,"garrison_bergelson_2020","1590_1591","blocks","stimulus_data/garrison_bergelson_2020/raw_data/images/blocks21.jpg","blocks","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon21.jpg","spoon"
"235",5291,"Do you see the blueberries?","eng","left",33,1332,1465,NA,1,"garrison_bergelson_2020","1332_1465","blueberries","stimulus_data/garrison_bergelson_2020/raw_data/images/blueberries5.jpg","blueberries","milk","stimulus_data/garrison_bergelson_2020/raw_data/images/milk.jpg","milk"
"236",5292,"Do you see the blueberries?","eng","left",33,1462,1461,NA,1,"garrison_bergelson_2020","1461_1462","blueberries","stimulus_data/garrison_bergelson_2020/raw_data/images/blueberries6.jpg","blueberries","milk","stimulus_data/garrison_bergelson_2020/raw_data/images/milk16.jpg","milk"
"237",5295,"Where is the book?","eng","left",33,1421,1420,NA,1,"garrison_bergelson_2020","1420_1421","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book72.jpg","book","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car20.jpg","car"
"238",5297,"Where is the book?","eng","left",33,1238,1237,NA,1,"garrison_bergelson_2020","1237_1238","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book68.jpg","book","cat","stimulus_data/garrison_bergelson_2020/raw_data/images/cat15.jpg","cat"
"239",5299,"Can you find the book?","eng","left",33,1381,1220,NA,1,"garrison_bergelson_2020","1220_1381","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","caterpillar","stimulus_data/garrison_bergelson_2020/raw_data/images/caterpillar.jpg","caterpillar"
"240",5300,"Can you find the book?","eng","left",33,1382,1383,NA,1,"garrison_bergelson_2020","1382_1383","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book69.jpg","book","caterpillar","stimulus_data/garrison_bergelson_2020/raw_data/images/caterpillar4.jpg","caterpillar"
"241",5301,"Where is the book?","eng","left",33,1246,1220,NA,1,"garrison_bergelson_2020","1220_1246","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","cup","stimulus_data/garrison_bergelson_2020/raw_data/images/cup.jpg","cup"
"242",5304,"Do you see the book?","eng","left",33,1487,1488,NA,1,"garrison_bergelson_2020","1487_1488","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book78.jpg","book","cup","stimulus_data/garrison_bergelson_2020/raw_data/images/cup19.jpg","cup"
"243",5305,"Can you find the book?","eng","left",33,1247,1220,NA,1,"garrison_bergelson_2020","1220_1247","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diaper.jpg","diaper"
"244",5306,"Can you find the book?","eng","left",33,1513,1514,NA,1,"garrison_bergelson_2020","1513_1514","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book79.jpg","book","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diaper13.jpg","diaper"
"245",5307,"Do you see the book?","eng","left",33,1221,1220,NA,1,"garrison_bergelson_2020","1220_1221","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","elephant","stimulus_data/garrison_bergelson_2020/raw_data/images/elephant.jpg","elephant"
"246",5309,"Look at the book?","eng","left",33,1574,1575,NA,1,"garrison_bergelson_2020","1574_1575","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book82.jpg","book","hat","stimulus_data/garrison_bergelson_2020/raw_data/images/hat8.jpg","hat"
"247",5311,"Can you find the book?","eng","left",33,1305,1220,NA,1,"garrison_bergelson_2020","1220_1305","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","keys","stimulus_data/garrison_bergelson_2020/raw_data/images/keys.jpg","keys"
"248",5312,"Can you find the book?","eng","left",33,1477,1476,NA,1,"garrison_bergelson_2020","1476_1477","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book77.jpg","book","keys","stimulus_data/garrison_bergelson_2020/raw_data/images/keys8.jpg","keys"
"249",5313,"Look at the book?","eng","left",33,1426,1220,NA,1,"garrison_bergelson_2020","1220_1426","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","pacifier","stimulus_data/garrison_bergelson_2020/raw_data/images/paci.jpg","paci"
"250",5315,"Do you see the book?","eng","left",33,1439,1438,NA,1,"garrison_bergelson_2020","1438_1439","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book75.jpg","book","phone","stimulus_data/garrison_bergelson_2020/raw_data/images/phone15.jpg","phone"
"251",5316,"Look at the book?","eng","left",33,1593,1594,NA,1,"garrison_bergelson_2020","1593_1594","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book84.jpg","book","phone","stimulus_data/garrison_bergelson_2020/raw_data/images/phone18.jpg","phone"
"252",5318,"Look at the book?","eng","left",33,1355,1354,NA,1,"garrison_bergelson_2020","1354_1355","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book67.jpg","book","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/puppy16.jpg","puppy"
"253",5319,"Look at the book?","eng","left",33,1363,1364,NA,1,"garrison_bergelson_2020","1363_1364","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book65.jpg","book","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/puppy15.jpg","puppy"
"254",5322,"Look at the book?","eng","left",33,1217,1220,NA,1,"garrison_bergelson_2020","1217_1220","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg","shoe"
"255",5323,"Can you find the book?","eng","left",33,1403,1220,NA,1,"garrison_bergelson_2020","1220_1403","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoes2.jpg","shoes"
"256",5325,"Where is the book?","eng","left",33,1531,1220,NA,1,"garrison_bergelson_2020","1220_1531","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","sippycup","stimulus_data/garrison_bergelson_2020/raw_data/images/sippy.jpg","sippy"
"257",5327,"Where is the book?","eng","left",33,1227,1277,NA,1,"garrison_bergelson_2020","1227_1277","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book61.jpg","book","sippycup","stimulus_data/garrison_bergelson_2020/raw_data/images/sippycup2.jpg","sippycup"
"258",5329,"Do you see the book?","eng","left",33,1281,1220,NA,1,"garrison_bergelson_2020","1220_1281","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon.jpg","spoon"
"259",5330,"Look at the book?","eng","left",33,1287,1286,NA,1,"garrison_bergelson_2020","1286_1287","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book63.jpg","book","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon14.jpg","spoon"
"260",5332,"Do you see the book?","eng","left",33,1398,1399,NA,1,"garrison_bergelson_2020","1398_1399","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book71.jpg","book","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon17.jpg","spoon"
"261",5333,"Do you see the book?","eng","left",33,1433,1220,NA,1,"garrison_bergelson_2020","1220_1433","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","tambourine","stimulus_data/garrison_bergelson_2020/raw_data/images/tambourine.jpg","tambourine"
"262",5334,"Do you see the book?","eng","left",33,1422,1423,NA,1,"garrison_bergelson_2020","1422_1423","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book73.jpg","book","tambourine","stimulus_data/garrison_bergelson_2020/raw_data/images/tambourine3.jpg","tambourine"
"263",5335,"Can you find the book?","eng","left",33,1262,1220,NA,1,"garrison_bergelson_2020","1220_1262","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","water","stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg","water"
"264",5336,"Can you find the book?","eng","left",33,1307,1308,NA,1,"garrison_bergelson_2020","1307_1308","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book64.jpg","book","water","stimulus_data/garrison_bergelson_2020/raw_data/images/water26.jpg","water"
"265",5337,"Look at the book?","eng","left",33,1293,1220,NA,1,"garrison_bergelson_2020","1220_1293","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","whale","stimulus_data/garrison_bergelson_2020/raw_data/images/whale2.jpg","whale"
"266",5339,"Where is the book?","eng","right",33,1353,1220,NA,1,"garrison_bergelson_2020","1220_1353","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car.jpg","car"
"267",5341,"Where is the book?","eng","right",33,1232,1220,NA,1,"garrison_bergelson_2020","1220_1232","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","cat","stimulus_data/garrison_bergelson_2020/raw_data/images/cat.jpg","cat"
"268",5346,"Where is the book?","eng","right",33,1580,1581,NA,1,"garrison_bergelson_2020","1580_1581","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book83.jpg","book","cup","stimulus_data/garrison_bergelson_2020/raw_data/images/cup21.jpg","cup"
"269",5351,"Do you see the book?","eng","right",33,1212,1213,NA,1,"garrison_bergelson_2020","1212_1213","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book60.jpg","book","elephant","stimulus_data/garrison_bergelson_2020/raw_data/images/elephant18.jpg","elephant"
"270",5353,"Look at the book?","eng","right",33,1259,1220,NA,1,"garrison_bergelson_2020","1220_1259","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","hat","stimulus_data/garrison_bergelson_2020/raw_data/images/hat.jpg","hat"
"271",5357,"Look at the book?","eng","right",33,1464,1463,NA,1,"garrison_bergelson_2020","1463_1464","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book81.jpg","book","pacifier","stimulus_data/garrison_bergelson_2020/raw_data/images/paci7.jpg","paci"
"272",5359,"Do you see the book?","eng","right",33,1443,1220,NA,1,"garrison_bergelson_2020","1220_1443","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","phone","stimulus_data/garrison_bergelson_2020/raw_data/images/phone8.jpg","phone"
"273",5360,"Look at the book?","eng","right",33,1592,1220,NA,1,"garrison_bergelson_2020","1220_1592","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","phone","stimulus_data/garrison_bergelson_2020/raw_data/images/phone7.jpg","phone"
"274",5363,"Look at the book?","eng","right",33,1350,1220,NA,1,"garrison_bergelson_2020","1220_1350","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/puppy100.jpg","puppy"
"275",5364,"Look at the book?","eng","right",33,1360,1220,NA,1,"garrison_bergelson_2020","1220_1360","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/puppy.jpg","puppy"
"276",5367,"Look at the book?","eng","right",33,1474,1475,NA,1,"garrison_bergelson_2020","1474_1475","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book76.jpg","book","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe17.jpg","shoe"
"277",5368,"Can you find the book?","eng","right",33,1454,1453,NA,1,"garrison_bergelson_2020","1453_1454","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book74.jpg","book","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoes5.jpg","shoes"
"278",5370,"Where is the book?","eng","right",33,1529,1530,NA,1,"garrison_bergelson_2020","1529_1530","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book80.jpg","book","sippycup","stimulus_data/garrison_bergelson_2020/raw_data/images/sippy2.jpg","sippy"
"279",5372,"Where is the book?","eng","right",33,1239,1220,NA,1,"garrison_bergelson_2020","1220_1239","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg","book","sippycup","stimulus_data/garrison_bergelson_2020/raw_data/images/sippycup.jpg","sippycup"
"280",5382,"Look at the book?","eng","right",33,1299,1300,NA,1,"garrison_bergelson_2020","1299_1300","book","stimulus_data/garrison_bergelson_2020/raw_data/images/book62.jpg","book","whale","stimulus_data/garrison_bergelson_2020/raw_data/images/whale3.jpg","whale"
"281",5386,"Can you find the bottle?","eng","left",33,1402,1298,NA,1,"garrison_bergelson_2020","1298_1402","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair.jpg","chair"
"282",5387,"Can you find the bottle?","eng","left",33,1406,1407,NA,1,"garrison_bergelson_2020","1406_1407","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle22.jpg","bottle","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair14.jpg","chair"
"283",5388,"Do you see the bottle?","eng","left",33,1384,1298,NA,1,"garrison_bergelson_2020","1298_1384","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","clock","stimulus_data/garrison_bergelson_2020/raw_data/images/clock.jpg","clock"
"284",5389,"Do you see the bottle?","eng","left",33,1377,1378,NA,1,"garrison_bergelson_2020","1377_1378","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle20.jpg","bottle","clock","stimulus_data/garrison_bergelson_2020/raw_data/images/clock2.jpg","clock"
"285",5390,"Do you see the bottle?","eng","left",33,1579,1578,NA,1,"garrison_bergelson_2020","1578_1579","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle26.jpg","bottle","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diaper15.jpg","diaper"
"286",5392,"Do you see the bottle?","eng","left",33,1313,1298,NA,1,"garrison_bergelson_2020","1298_1313","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","phone","stimulus_data/garrison_bergelson_2020/raw_data/images/phone.jpg","phone"
"287",5393,"Do you see the bottle?","eng","left",33,1336,1335,NA,1,"garrison_bergelson_2020","1335_1336","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle18.jpg","bottle","phone","stimulus_data/garrison_bergelson_2020/raw_data/images/phone13.jpg","phone"
"288",5394,"Do you see the bottle?","eng","left",33,1217,1298,NA,1,"garrison_bergelson_2020","1217_1298","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg","shoe"
"289",5395,"Do you see the bottle?","eng","left",33,1288,1289,NA,1,"garrison_bergelson_2020","1288_1289","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle16.jpg","bottle","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoe10.jpg","shoe"
"290",5396,"Where is the bottle?","eng","left",33,1280,1298,NA,1,"garrison_bergelson_2020","1280_1298","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","stroller","stimulus_data/garrison_bergelson_2020/raw_data/images/stroller.jpg","stroller"
"291",5397,"Where is the bottle?","eng","left",33,1304,1303,NA,1,"garrison_bergelson_2020","1303_1304","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle17.jpg","bottle","stroller","stimulus_data/garrison_bergelson_2020/raw_data/images/stroller5.jpg","stroller"
"292",5398,"Look at the bottle?","eng","left",33,1523,1524,NA,1,"garrison_bergelson_2020","1523_1524","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle25.jpg","bottle","tablet","stimulus_data/garrison_bergelson_2020/raw_data/images/tablet3.jpg","tablet"
"293",5400,"Can you find the bottle?","eng","left",33,1538,1539,NA,1,"garrison_bergelson_2020","1538_1539","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle24.jpg","bottle","wagon","stimulus_data/garrison_bergelson_2020/raw_data/images/wagon2.jpg","wagon"
"294",5408,"Do you see the bottle?","eng","right",33,1247,1298,NA,1,"garrison_bergelson_2020","1247_1298","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diaper.jpg","diaper"
"295",5416,"Look at the bottle?","eng","right",33,1349,1298,NA,1,"garrison_bergelson_2020","1298_1349","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","tablet","stimulus_data/garrison_bergelson_2020/raw_data/images/tablet.jpg","tablet"
"296",5418,"Can you find the bottle?","eng","right",33,1391,1298,NA,1,"garrison_bergelson_2020","1298_1391","bottle","stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg","bottle","wagon","stimulus_data/garrison_bergelson_2020/raw_data/images/wagon.jpg","wagon"
"297",5420,"Look at the broom?","eng","left",33,1492,1491,NA,1,"garrison_bergelson_2020","1491_1492","broom","stimulus_data/garrison_bergelson_2020/raw_data/images/broom.jpg","broom","plate","stimulus_data/garrison_bergelson_2020/raw_data/images/plate.jpg","plate"
"298",5422,"Look at the broom?","eng","right",33,1496,1497,NA,1,"garrison_bergelson_2020","1496_1497","broom","stimulus_data/garrison_bergelson_2020/raw_data/images/broom3.jpg","broom","plate","stimulus_data/garrison_bergelson_2020/raw_data/images/plate5.jpg","plate"
"299",5424,"Can you find the brush?","eng","left",33,1446,1230,NA,1,"garrison_bergelson_2020","1230_1446","brush","stimulus_data/garrison_bergelson_2020/raw_data/images/brush.jpg","brush","train","stimulus_data/garrison_bergelson_2020/raw_data/images/train.jpg","train"
"300",5425,"Can you find the brush?","eng","left",33,1437,1436,NA,1,"garrison_bergelson_2020","1436_1437","brush","stimulus_data/garrison_bergelson_2020/raw_data/images/brush6.jpg","brush","train","stimulus_data/garrison_bergelson_2020/raw_data/images/train20.jpg","train"
"301",5426,"Look at the brush?","eng","left",33,1233,1234,NA,1,"garrison_bergelson_2020","1233_1234","brush","stimulus_data/garrison_bergelson_2020/raw_data/images/brush5.jpg","brush","truck","stimulus_data/garrison_bergelson_2020/raw_data/images/truck23.jpg","truck"
"302",5428,"Do you see the brush?","eng","left",33,1479,1478,NA,1,"garrison_bergelson_2020","1478_1479","brush","stimulus_data/garrison_bergelson_2020/raw_data/images/brush7.jpg","brush","water","stimulus_data/garrison_bergelson_2020/raw_data/images/water29.jpg","water"
"303",5431,"Look at the brush?","eng","right",33,1231,1230,NA,1,"garrison_bergelson_2020","1230_1231","brush","stimulus_data/garrison_bergelson_2020/raw_data/images/brush.jpg","brush","truck","stimulus_data/garrison_bergelson_2020/raw_data/images/truck7.jpg","truck"
"304",5433,"Do you see the brush?","eng","right",33,1262,1230,NA,1,"garrison_bergelson_2020","1230_1262","brush","stimulus_data/garrison_bergelson_2020/raw_data/images/brush.jpg","brush","water","stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg","water"
"305",5435,"Can you find the bunny?","eng","left",33,1534,1569,NA,1,"garrison_bergelson_2020","1534_1569","bunny","stimulus_data/garrison_bergelson_2020/raw_data/images/bunny.jpg","bunny","duck","stimulus_data/garrison_bergelson_2020/raw_data/images/duck.jpg","duck"
"306",5436,"Can you find the bunny?","eng","left",33,1559,1558,NA,1,"garrison_bergelson_2020","1558_1559","bunny","stimulus_data/garrison_bergelson_2020/raw_data/images/bunny10.jpg","bunny","duck","stimulus_data/garrison_bergelson_2020/raw_data/images/duck12.jpg","duck"
"307",5443,"Do you see the car?","eng","left",33,1247,1353,NA,1,"garrison_bergelson_2020","1247_1353","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car.jpg","car","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diaper.jpg","diaper"
"308",5444,"Do you see the car?","eng","left",33,1345,1346,NA,1,"garrison_bergelson_2020","1345_1346","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car18.jpg","car","diaper","stimulus_data/garrison_bergelson_2020/raw_data/images/diaper8.jpg","diaper"
"309",5445,"Look at the car?","eng","left",33,1403,1353,NA,1,"garrison_bergelson_2020","1353_1403","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car.jpg","car","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoes2.jpg","shoes"
"310",5447,"Look at the car?","eng","left",33,1537,1536,NA,1,"garrison_bergelson_2020","1536_1537","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car22.jpg","car","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoes7.jpg","shoes"
"311",5449,"Where is the car?","eng","left",33,1281,1512,NA,1,"garrison_bergelson_2020","1281_1512","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car3.jpg","car","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon.jpg","spoon"
"312",5459,"Look at the car?","eng","right",33,1408,1409,NA,1,"garrison_bergelson_2020","1408_1409","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car19.jpg","car","shoes","stimulus_data/garrison_bergelson_2020/raw_data/images/shoes3.jpg","shoes"
"313",5461,"Where is the car?","eng","right",33,1510,1511,NA,1,"garrison_bergelson_2020","1510_1511","car","stimulus_data/garrison_bergelson_2020/raw_data/images/car21.jpg","car","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon18.jpg","spoon"
"314",5465,"Can you find the cat?","eng","left",33,1570,1571,NA,1,"garrison_bergelson_2020","1570_1571","cat","stimulus_data/garrison_bergelson_2020/raw_data/images/cat17.jpg","cat","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/dog24.jpg","dog"
"315",5467,"Can you find the cat?","eng","left",33,1426,1427,NA,1,"garrison_bergelson_2020","1426_1427","cat","stimulus_data/garrison_bergelson_2020/raw_data/images/cat2.jpg","cat","pacifier","stimulus_data/garrison_bergelson_2020/raw_data/images/paci.jpg","paci"
"316",5468,"Can you find the cat?","eng","left",33,1431,1432,NA,1,"garrison_bergelson_2020","1431_1432","cat","stimulus_data/garrison_bergelson_2020/raw_data/images/cat16.jpg","cat","pacifier","stimulus_data/garrison_bergelson_2020/raw_data/images/paci5.jpg","paci"
"317",5471,"Can you find the cat?","eng","right",33,1261,1427,NA,1,"garrison_bergelson_2020","1261_1427","cat","stimulus_data/garrison_bergelson_2020/raw_data/images/cat2.jpg","cat","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/dog.jpg","dog"
"318",5483,"Can you find the chair?","eng","left",33,1281,1402,NA,1,"garrison_bergelson_2020","1281_1402","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair.jpg","chair","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon.jpg","spoon"
"319",5484,"Can you find the chair?","eng","left",33,1554,1555,NA,1,"garrison_bergelson_2020","1554_1555","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair17.jpg","chair","spoon","stimulus_data/garrison_bergelson_2020/raw_data/images/spoon19.jpg","spoon"
"320",5485,"Look at the chair?","eng","left",33,1446,1402,NA,1,"garrison_bergelson_2020","1402_1446","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair.jpg","chair","train","stimulus_data/garrison_bergelson_2020/raw_data/images/train.jpg","train"
"321",5493,"Look at the chair?","eng","right",33,1544,1543,NA,1,"garrison_bergelson_2020","1543_1544","chair","stimulus_data/garrison_bergelson_2020/raw_data/images/chair16.jpg","chair","train","stimulus_data/garrison_bergelson_2020/raw_data/images/train22.jpg","train"
"322",5499,"Do you see the cow?","eng","left",33,1469,1468,NA,1,"garrison_bergelson_2020","1468_1469","cow","stimulus_data/garrison_bergelson_2020/raw_data/images/cow23.jpg","cow","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/dog23.jpg","dog"
"323",5501,"Look at the cow?","eng","left",33,1386,1385,NA,1,"garrison_bergelson_2020","1385_1386","cow","stimulus_data/garrison_bergelson_2020/raw_data/images/cow21.jpg","cow","elephant","stimulus_data/garrison_bergelson_2020/raw_data/images/elephant21.jpg","elephant"
"324",5503,"Do you see the cow?","eng","left",33,1284,1285,NA,1,"garrison_bergelson_2020","1284_1285","cow","stimulus_data/garrison_bergelson_2020/raw_data/images/cow.jpg","cow","dog","stimulus_data/garrison_bergelson_2020/raw_data/images/puppy3.jpg","puppy"
